# C:\WinTA100\DIL805.PRO\Data\Quenching\1_fofo_Q&P_PT170-QT300-15min_heating50oCs-1_11.13.15.PAR
#                Time - Temperature  /  Change in Length  /  Nominal Temperature 
#                  s                °C                    µm                    °C
  4693      2036.79467773      299.79748535       20.90704155      300.00000000
  4694      2037.69433594      299.90774536       20.97326088      300.00000000
  4695      2038.59509277      299.92886353       21.01828957      300.00000000
  4696      2039.49475098      300.07965088       21.10570335      300.00000000
  4697      2040.39514160      300.07070923       21.13748741      300.00000000
  4698      2041.29492188      300.09750366       21.19576073      300.00000000
  4699      2042.19409180      299.97991943       21.24608803      300.00000000
  4700      2043.09484863      300.04882813       21.34409523      300.00000000
  4701      2043.99438477      300.02127075       21.40766716      300.00000000
  4702      2044.89489746      299.96371460       21.46328926      300.00000000
  4703      2045.79431152      300.03750610       21.48977852      300.00000000
  4704      2046.69506836      299.80639648       21.57454109      300.00000000
  4705      2047.59423828      300.03100586       21.65930367      300.00000000
  4706      2048.49511719      300.09182739       21.66195107      300.00000000
  4707      2049.39477539      300.03994751       21.72817039      300.00000000
  4708      2050.29443359      299.88504028       21.77849770      300.00000000
  4709      2051.19506836      299.99206543       21.87385750      300.00000000
  4710      2052.09423828      300.06991577       21.85531425      300.00000000
  4711      2052.99414063      299.98318481       21.95596886      300.00000000
  4712      2053.89477539      300.02209473       22.02748680      300.00000000
  4713      2054.79418945      300.03100586       22.06456947      300.00000000
  4714      2055.69506836      299.90045166       22.08840752      300.00000000
  4715      2056.59472656      300.09585571       22.14403343      300.00000000
  4716      2057.49511719      300.03750610       22.22614861      300.00000000
  4717      2058.39453125      300.01965332       22.28442192      300.00000000
  4718      2059.29394531      300.03506470       22.36918449      300.00000000
  4719      2060.19458008      300.09994507       22.36918449      300.00000000
  4720      2061.09399414      299.99127197       22.43540382      300.00000000
  4721      2061.99487305      299.93048096       22.47778511      300.00000000
  4722      2062.89428711      300.13806152       22.55724907      300.00000000
  4723      2063.79492188      300.04806519       22.59697914      300.00000000
  4724      2064.69433594      300.02615356       22.69763374      300.00000000
  4725      2065.59472656      300.12020874       22.68439293      300.00000000
  4726      2066.49438477      299.99533081       22.72412300      300.00000000
  4727      2067.39501953      299.98239136       22.81947899      300.00000000
  4728      2068.29443359      300.24426270       22.88570213      300.00000000
  4729      2069.19433594      300.04238892       22.91748619      300.00000000
  4730      2070.09472656      300.00344849       22.95456886      300.00000000
  4731      2070.99438477      300.03344727       23.01019478      300.00000000
  4732      2071.89477539      300.07318115       22.99430275      300.00000000
  4733      2072.79443359      300.03344727       23.07641411      300.00000000
  4734      2073.69409180      300.00912476       23.18766594      300.00000000
  4735      2074.59472656      300.00262451       23.25918388      300.00000000
  4736      2075.49438477      300.14047241       23.27507591      300.00000000
  4737      2076.39404297      300.03424072       23.31745720      300.00000000
  4738      2077.29467773      300.10238647       23.36778450      300.00000000
  4739      2078.19458008      300.04153442       23.45519447      300.00000000
  4740      2079.09399414      300.14129639       23.45784187      300.00000000
  4741      2079.99462891      299.95645142       23.55055046      300.00000000
  4742      2080.89453125      300.04641724       23.53995705      300.00000000
  4743      2081.79394531      299.77560425       23.60352898      300.00000000
  4744      2082.69458008      300.05780029       23.67239571      300.00000000
  4745      2083.59399414      299.71398926       23.68828773      300.00000000
  4746      2084.49487305      300.14208984       23.75451088      300.00000000
  4747      2085.39428711      299.85751343       23.79424095      300.00000000
  4748      2086.29492188      300.13562012       23.84192085      300.00000000
  4749      2087.19458008      299.96777344       23.83926964      300.00000000
  4750      2088.09423828      300.00106812       23.88165092      300.00000000
  4751      2088.99487305      299.81051636       23.99820137      300.00000000
  4752      2089.89477539      300.03182983       24.00614738      300.00000000
  4753      2090.79418945      299.93533325       24.03528404      300.00000000
  4754      2091.69506836      300.05938721       24.10680199      300.00000000
  4755      2092.59472656      299.85183716       24.17566872      300.00000000
  4756      2093.49414063      300.09347534       24.21805000      300.00000000
  4757      2094.39501953      299.92562866       24.30016518      300.00000000
  4758      2095.29443359      300.10156250       24.32400322      300.00000000
  4759      2096.19482422      299.96212769       24.33194923      300.00000000
  4760      2097.09423828      299.96697998       24.36108589      300.00000000
  4761      2097.99487305      299.79428101       24.43525124      300.00000000
  4762      2098.89453125      299.99291992       24.50147438      300.00000000
  4763      2099.79394531      300.10079956       24.49087715      300.00000000
  4764      2100.69458008      299.91589355       24.50942039      300.00000000
  4765      2101.59399414      300.09106445       24.59683037      300.00000000
  4766      2102.49462891      300.00592041       24.64451027      300.00000000
  4767      2103.39404297      300.04400635       24.66570091      300.00000000
  4768      2104.29467773      299.90945435       24.70013237      300.00000000
  4769      2105.19433594      300.27346802       24.81403160      300.00000000
  4770      2106.09497070      299.99133301       24.79549217      300.00000000
  4771      2106.99438477      300.15509033       24.82992363      300.00000000
  4772      2107.89501953      299.99050903       24.88554955      300.00000000
  4773      2108.79443359      299.82916260       24.95442009      300.00000000
  4774      2109.69409180      300.04479980       24.97031212      300.00000000
  4775      2110.59472656      300.03182983       25.03918266      300.00000000
  4776      2111.49438477      299.96212769       25.02858543      300.00000000
  4777      2112.39404297      299.99133301       25.13718605      300.00000000
  4778      2113.29467773      299.94995117       25.13189125      300.00000000
  4779      2114.19409180      300.13967896       25.17162132      300.00000000
  4780      2115.09472656      299.99700928       25.21135521      300.00000000
  4781      2115.99438477      300.00997925       25.17426872      300.00000000
  4782      2116.89404297      300.08621216       25.28287315      300.00000000
  4783      2117.79467773      299.92404175       25.29081917      300.00000000
  4784      2118.69409180      299.90539551       25.35173988      300.00000000
  4785      2119.59472656      299.94104004       25.33584785      300.00000000
  4786      2120.49438477      300.07403564       25.42325783      300.00000000
  4787      2121.39404297      299.80001831       25.49477577      300.00000000
  4788      2122.29443359      299.91430664       25.51066780      300.00000000
  4789      2123.19409180      299.95162964       25.56894112      300.00000000
  4790      2124.09497070      299.98403931       25.53450966      300.00000000
  4791      2124.99414063      300.08541870       25.59543037      300.00000000
  4792      2125.89501953      300.09020996       25.68813896      300.00000000
  4793      2126.79467773      300.03433228       25.67224693      300.00000000
  4794      2127.69409180      299.96133423       25.69873619      300.00000000
  4795      2128.59497070      299.93621826       25.73316765      300.00000000
  4796      2129.49438477      299.99539185       25.78879356      300.00000000
  4797      2130.39501953      300.05618286       25.82587624      300.00000000
  4798      2131.29443359      299.97021484       25.84441948      300.00000000
  4799      2132.19506836      299.94595337       25.91063881      300.00000000
  4800      2133.09448242      299.86486816       25.93712807      300.00000000
  4801      2133.99511719      300.10241699       25.96891212      300.00000000
  4802      2134.89428711      300.16403198       25.99804878      300.00000000
  4803      2135.79394531      299.94271851       26.01394081      300.00000000
  4804      2136.69482422      300.02700806       26.00070000      300.00000000
  4805      2137.59399414      299.98727417       26.13313866      300.00000000
  4806      2138.49487305      300.14212036       26.16492653      300.00000000
  4807      2139.39501953      299.96459961       26.17551994      300.00000000
  4808      2140.29443359      300.05380249       26.17022133      300.00000000
  4809      2141.19409180      299.86080933       26.15432930      300.00000000
  4810      2142.09497070      299.97598267       26.25498390      300.00000000
  4811      2142.99438477      299.94351196       26.28941917      300.00000000
  4812      2143.89477539      300.10241699       26.30795860      300.00000000
  4813      2144.79443359      300.29214478       26.35299110      300.00000000
  4814      2145.69506836      299.86160278       26.35033989      300.00000000
  4815      2146.59472656      299.95162964       26.44040108      300.00000000
  4816      2147.49414063      300.03433228       26.46159172      300.00000000
  4817      2148.39501953      300.00350952       26.54105568      300.00000000
  4818      2149.29443359      300.09353638       26.51721764      300.00000000
  4819      2150.19506836      300.04974365       26.59138298      300.00000000
  4820      2151.09472656      300.09597778       26.63641167      300.00000000
  4821      2151.99462891      300.07165527       26.62051964      300.00000000
  4822      2152.89404297      299.89407349       26.63641167      300.00000000
  4823      2153.79492188      299.91519165       26.67879295      300.00000000
  4824      2154.69458008      299.89080811       26.67349434      300.00000000
  4825      2155.59423828      299.92813110       26.66025352      300.00000000
  4826      2156.49487305      300.08053589       26.78474617      300.00000000
  4827      2157.39453125      300.08621216       26.77150154      300.00000000
  4828      2158.29394531      299.94189453       26.81653023      300.00000000
  4829      2159.19458008      300.07568359       26.81918144      300.00000000
  4830      2160.09399414      299.99380493       26.85096550      300.00000000
  4831      2160.99438477      300.07241821       26.90129280      300.00000000
  4832      2161.89404297      299.86407471       26.95162010      300.00000000
  4833      2162.79492188      300.06680298       26.94632149      300.00000000
  4834      2163.69409180      300.03109741       26.93837547      300.00000000
  4835      2164.59497070      299.94515991       26.96486473      300.00000000
  4836      2165.49462891      299.92001343       27.04962730      300.00000000
  4837      2166.39404297      299.93624878       27.04697609      300.00000000
  4838      2167.29467773      299.84298706       27.05227470      300.00000000
  4839      2168.19433594      299.94189453       27.09995461      300.00000000
  4840      2169.09472656      299.98489380       27.11054802      300.00000000
  4841      2169.99414063      299.92733765       27.18206596      300.00000000
  4842      2170.89477539      300.03594971       27.15558052      300.00000000
  4843      2171.79443359      299.94433594       27.18471718      300.00000000
  4844      2172.69482422      300.02706909       27.21914864      300.00000000
  4845      2173.59423828      300.07409668       27.30920982      300.00000000
  4846      2174.49487305      300.01162720       27.28801918      300.00000000
  4847      2175.39428711      300.11785889       27.26947594      300.00000000
  4848      2176.29492188      299.99624634       27.33834648      300.00000000
  4849      2177.19433594      299.96951294       27.35159111      300.00000000
  4850      2178.09497070      300.11630249       27.38072777      300.00000000
  4851      2178.99438477      300.20861816       27.38602638      300.00000000
  4852      2179.89501953      300.11380005       27.44959831      300.00000000
  4853      2180.79443359      300.13973999       27.47608376      300.00000000
  4854      2181.69482422      300.21191406       27.52906227      300.00000000
  4855      2182.59399414      299.89169312       27.52376366      300.00000000
  4856      2183.49487305      299.91357422       27.56614494      300.00000000
  4857      2184.39453125      299.95166016       27.60587502      300.00000000
  4858      2185.29394531      300.16897583       27.53965569      300.00000000
  4859      2186.19506836      300.02624512       27.63236427      300.00000000
  4860      2187.09472656      299.93063354       27.62177086      300.00000000
  4861      2187.99438477      300.06518555       27.65885353      300.00000000
  4862      2188.89501953      300.00192261       27.72242546      300.00000000
  4863      2189.79443359      299.95327759       27.70652962      300.00000000
  4864      2190.69409180      300.05465698       27.69593620      300.00000000
  4865      2191.59472656      299.92169189       27.77275276      300.00000000
  4866      2192.49511719      299.88357544       27.79923820      300.00000000
  4867      2193.39453125      300.12359619       27.82042885      300.00000000
  4868      2194.29394531      299.88119507       27.77540016      300.00000000
  4869      2195.19458008      300.04983521       27.81513023      300.00000000
  4870      2196.09399414      299.93875122       27.83897209      300.00000000
  4871      2196.99462891      300.15597534       27.95551872      300.00000000
  4872      2197.89404297      299.84713745       27.84427071      300.00000000
  4873      2198.79492188      300.06109619       27.98995399      300.00000000
  4874      2199.69433594      299.84057617       27.97406197      300.00000000
  4875      2200.59399414      300.02142334       28.00319862      300.00000000
  4876      2201.49462891      299.87634277       27.99525261      300.00000000
  4877      2202.39404297      300.15518188       28.01114464      300.00000000
  4878      2203.29467773      300.00765991       28.02703667      300.00000000
  4879      2204.19409180      299.83007813       28.03763008      300.00000000
  4880      2205.09497070      299.82196045       28.05617332      300.00000000
  4881      2205.99462891      300.08627319       28.08001137      300.00000000
  4882      2206.89404297      299.94198608       28.07471657      300.00000000
  4883      2207.79492188      299.84790039       28.12239265      300.00000000
  4884      2208.69433594      300.01330566       28.15947533      300.00000000
  4885      2209.59497070      299.84790039       28.19126320      300.00000000
  4886      2210.49438477      300.01983643       28.21245384      300.00000000
  4887      2211.39404297      299.96386719       28.28397179      300.00000000
  4888      2212.29492188      300.06439209       28.23894310      300.00000000
  4889      2213.19433594      299.95092773       28.28397179      300.00000000
  4890      2214.09399414      300.03439331       28.23364449      300.00000000
  4891      2214.99438477      300.16329956       28.32105446      300.00000000
  4892      2215.89477539      300.08059692       28.33164787      300.00000000
  4893      2216.79467773      299.86901855       28.37932777      300.00000000
  4894      2217.69433594      300.01168823       28.39521980      300.00000000
  4895      2218.59497070      300.02066040       28.39521980      300.00000000
  4896      2219.49438477      299.95654297       28.44025230      300.00000000
  4897      2220.39501953      300.06356812       28.43495369      300.00000000
  4898      2221.29492188      299.96466064       28.47733498      300.00000000
  4899      2222.19433594      299.89901733       28.50382042      300.00000000
  4900      2223.09497070      299.89819336       28.47733498      300.00000000
  4901      2223.99462891      300.07653809       28.49057961      300.00000000
  4902      2224.89428711      299.96148682       28.47468376      300.00000000
  4903      2225.79492188      299.94525146       28.54885292      300.00000000
  4904      2226.69433594      300.11468506       28.58328819      300.00000000
  4905      2227.59497070      300.11953735       28.57798958      300.00000000
  4906      2228.49438477      300.22250366       28.60447502      300.00000000
  4907      2229.39477539      299.90307617       28.62566566      300.00000000
  4908      2230.29443359      300.00198364       28.61242485      300.00000000
  4909      2231.19409180      300.06683350       28.62301826      300.00000000
  4910      2232.09472656      300.13253784       28.71837425      300.00000000
  4911      2232.99414063      300.06683350       28.69453621      300.00000000
  4912      2233.89453125      300.08062744       28.74221611      300.00000000
  4913      2234.79418945      299.95663452       28.68129158      300.00000000
  4914      2235.69482422      299.95904541       28.71307945      300.00000000
  4915      2236.59448242      300.24359131       28.78194618      300.00000000
  4916      2237.49414063      300.10824585       28.77664757      300.00000000
  4917      2238.39477539      300.03527832       28.79519081      300.00000000
  4918      2239.29443359      300.10171509       28.80313683      300.00000000
  4919      2240.19409180      299.79446411       28.82432747      300.00000000
  4920      2241.09472656      300.14468384       28.80578804      300.00000000
  4921      2241.99438477      299.98181152       28.89054680      300.00000000
  4922      2242.89404297      300.17230225       28.92498207      300.00000000
  4923      2243.79492188      300.01416016       28.97266197      300.00000000
  4924      2244.69409180      300.02716064       28.88260078      300.00000000
  4925      2245.59472656      300.19091797       28.91438866      300.00000000
  4926      2246.49414063      300.00442505       28.96736336      300.00000000
  4927      2247.39501953      300.08309937       28.96206474      300.00000000
  4928      2248.29443359      300.15283203       28.93028069      300.00000000
  4929      2249.19506836      300.06201172       28.98590660      300.00000000
  4930      2250.09472656      299.93554688       28.99650002      300.00000000
  4931      2250.99414063      299.93637085       29.02563667      300.00000000
  4932      2251.89501953      300.02636719       29.03358269      300.00000000
  4933      2252.79443359      299.90396118       29.05212593      300.00000000
  4934      2253.69409180      299.91445923       29.02033806      300.00000000
  4935      2254.59399414      299.88851929       29.04682732      300.00000000
  4936      2255.49462891      299.91445923       29.06271935      300.00000000
  4937      2256.39404297      300.04013062       29.09185600      300.00000000
  4938      2257.29467773      299.95742798       29.11304665      300.00000000
  4939      2258.19506836      300.12042236       29.12894249      300.00000000
  4940      2259.09448242      299.94442749       29.13158989      300.00000000
  4941      2259.99511719      299.93634033       29.12099266      300.00000000
  4942      2260.89477539      299.93634033       29.17131996      300.00000000
  4943      2261.79418945      300.04339600       29.19251060      300.00000000
  4944      2262.69482422      300.08151245       29.21370125      300.00000000
  4945      2263.59423828      300.11312866       29.21370125      300.00000000
  4946      2264.49487305      299.81393433       29.21635246      300.00000000
  4947      2265.39453125      299.97448730       29.26667976      300.00000000
  4948      2266.29418945      299.77908325       29.24283791      300.00000000
  4949      2267.19506836      299.86581421       29.24283791      300.00000000
  4950      2268.09472656      300.11553955       29.30376244      300.00000000
  4951      2268.99511719      299.98507690       29.34879112      300.00000000
  4952      2269.89453125      299.99554443       29.32230568      300.00000000
  4953      2270.79418945      299.94772339       29.36203575      300.00000000
  4954      2271.69482422      299.99963379       29.36203575      300.00000000
  4955      2272.59472656      300.05554199       29.33554649      300.00000000
  4956      2273.49414063      299.82690430       29.37528038      300.00000000
  4957      2274.39453125      300.09930420       29.38852501      300.00000000
  4958      2275.29418945      299.97933960       29.40971565      300.00000000
  4959      2276.19506836      299.94287109       29.41501045      300.00000000
  4960      2277.09423828      300.12774658       29.44944572      300.00000000
  4961      2277.99487305      300.00369263       29.43885231      300.00000000
  4962      2278.89428711      299.92098999       29.50771904      300.00000000
  4963      2279.79492188      299.96069336       29.48388100      300.00000000
  4964      2280.69458008      299.93237305       29.46004295      300.00000000
  4965      2281.59399414      300.11636353       29.53950691      300.00000000
  4966      2282.49487305      300.06124878       29.51037025      300.00000000
  4967      2283.39428711      299.99554443       29.54215431      300.00000000
  4968      2284.29492188      300.07586670       29.56334496      300.00000000
  4969      2285.19433594      300.04666138       29.54215431      300.00000000
  4970      2286.09497070      299.89990234       29.56599236      300.00000000
  4971      2286.99438477      299.89099121       29.58983421      300.00000000
  4972      2287.89404297      300.03695679       29.62426949      300.00000000
  4973      2288.79492188      300.11553955       29.63221550      300.00000000
  4974      2289.69409180      299.95910645       29.63486290      300.00000000
  4975      2290.59497070      300.07101440       29.67194557      300.00000000
  4976      2291.49462891      300.00695801       29.63486290      300.00000000
  4977      2292.39404297      300.04583740       29.65340614      300.00000000
  4978      2293.29492188      300.08071899       29.72227287      300.00000000
  4979      2294.19458008      300.19668579       29.62691689      300.00000000
  4980      2295.09399414      299.98098755       29.71432686      300.00000000
  4981      2295.99438477      299.96801758       29.70373344      300.00000000
  4982      2296.89404297      299.88937378       29.72757149      300.00000000
  4983      2297.79492188      299.95504761       29.75935555      300.00000000
  4984      2298.69433594      300.00128174       29.79379082      300.00000000
  4985      2299.59472656      299.94131470       29.76200676      300.00000000
  4986      2300.49438477      299.88534546       29.82822609      300.00000000
  4987      2301.39477539      299.83343506       29.76200676      300.00000000
  4988      2302.29443359      299.95425415       29.78849220      300.00000000
  4989      2303.19482422      299.97695923       29.80438805      300.00000000
  4990      2304.09448242      300.01992798       29.80173683      300.00000000
  4991      2304.99511719      300.01181030       29.86795998      300.00000000
  4992      2305.89477539      299.98428345       29.87060738      300.00000000
  4993      2306.79443359      299.92428589       29.86266136      300.00000000
  4994      2307.69506836      300.02804565       29.84676933      300.00000000
  4995      2308.59423828      300.02645874       29.87855339      300.00000000
  4996      2309.49511719      300.10742188       29.89974403      300.00000000
  4997      2310.39477539      300.07180786       29.92093468      300.00000000
  4998      2311.29394531      300.05068970       29.93152809      300.00000000
  4999      2312.19458008      299.95504761       29.92093468      300.00000000
  5000      2313.09399414      299.94940186       29.99510002      300.00000000
  5001      2313.99438477      299.91455078       29.92888069      300.00000000
  5002      2314.89428711      300.02239990       29.94742393      300.00000000
  5003      2315.79492188      300.04833984       29.95271873      300.00000000
  5004      2316.69433594      300.04910278       29.96861458      300.00000000
  5005      2317.59423828      300.12448120       30.01099205      300.00000000
  5006      2318.49487305      299.97210693       29.97920799      300.00000000
  5007      2319.39453125      299.92108154       29.99245262      300.00000000
  5008      2320.29394531      300.09695435       30.00834465      300.00000000
  5009      2321.19458008      299.99240112       30.09575462      300.00000000
  5010      2322.09423828      299.91455078       30.07721519      300.00000000
  5011      2322.99511719      300.01101685       30.06926918      300.00000000
  5012      2323.89428711      299.93969727       30.09310722      300.00000000
  5013      2324.79394531      299.81484985       30.07721519      300.00000000
  5014      2325.69458008      300.01272583       30.08250999      300.00000000
  5015      2326.59423828      299.99319458       30.09310722      300.00000000
  5016      2327.49487305      299.93643188       30.08516121      300.00000000
  5017      2328.39428711      300.17803955       30.11429787      300.00000000
  5018      2329.29394531      300.02566528       30.08250999      300.00000000
  5019      2330.19458008      299.94128418       30.14343452      300.00000000
  5020      2331.09423828      299.83514404       30.16727257      300.00000000
  5021      2331.99511719      299.90484619       30.14873314      300.00000000
  5022      2332.89453125      300.04757690       30.21230507      300.00000000
  5023      2333.79492188      300.05316162       30.22025108      300.00000000
  5024      2334.69482422      300.04754639       30.23879051      300.00000000
  5025      2335.59448242      300.02972412       30.16992378      300.00000000
  5026      2336.49511719      299.99240112       30.18581581      300.00000000
  5027      2337.39453125      300.00457764       30.29971504      300.00000000
  5028      2338.29394531      300.06054688       30.18581581      300.00000000
  5029      2339.19482422      299.85623169       30.21495247      300.00000000
  5030      2340.09399414      300.08239746       30.27322578      300.00000000
  5031      2340.99438477      300.04754639       30.21230507      300.00000000
  5032      2341.89404297      300.06942749       30.26263237      300.00000000
  5033      2342.79492188      300.05569458       30.23879051      300.00000000
  5034      2343.69433594      300.04675293       30.27852440      300.00000000
  5035      2344.59399414      300.00378418       30.25998116      300.00000000
  5036      2345.49487305      300.13598633       30.31825447      300.00000000
  5037      2346.39428711      300.04754639       30.29971504      300.00000000
  5038      2347.29394531      299.99642944       30.31295967      300.00000000
  5039      2348.19482422      300.04754639       30.31825447      300.00000000
  5040      2349.09448242      299.95190430       30.34209633      300.00000000
  5041      2349.99414063      300.22756958       30.36328697      300.00000000
  5042      2350.89501953      299.99487305       30.31560707      300.00000000
  5043      2351.79467773      299.79541016       30.35533714      300.00000000
  5044      2352.69409180      300.03863525       30.37388039      300.00000000
  5045      2353.59497070      299.92031860       30.40301704      300.00000000
  5046      2354.49462891      300.09536743       30.41626167      300.00000000
  5047      2355.39404297      299.99328613       30.35268974      300.00000000
  5048      2356.29467773      300.14489746       30.38447762      300.00000000
  5049      2357.19433594      299.90966797       30.43215370      300.00000000
  5050      2358.09399414      300.01190186       30.41626167      300.00000000
  5051      2358.99462891      299.92922974       30.42685509      300.00000000
  5052      2359.89404297      299.87326050       30.47453499      300.00000000
  5053      2360.79467773      300.10034180       30.43745232      300.00000000
  5054      2361.69409180      299.97625732       30.41890907      300.00000000
  5055      2362.59399414      299.99813843       30.46923637      300.00000000
  5056      2363.49487305      300.13272095       30.46394157      300.00000000
  5057      2364.39428711      300.20242310       30.49042702      300.00000000
  5058      2365.29418945      299.99172974       30.49572563      300.00000000
  5059      2366.19482422      300.09063721       30.47983360      300.00000000
  5060      2367.09423828      299.89437866       30.52486229      300.00000000
  5061      2367.99487305      299.99411011       30.45069695      300.00000000
  5062      2368.89428711      299.95843506       30.53280830      300.00000000
  5063      2369.79492188      299.99411011       30.50102425      300.00000000
  5064      2370.69458008      300.10519409       30.48513222      300.00000000
  5065      2371.59448242      299.98031616       30.53016090      300.00000000
  5066      2372.49414063      299.92437744       30.54605293      300.00000000
  5067      2373.39453125      299.98440552       30.53545952      300.00000000
  5068      2374.29418945      300.22756958       30.54870033      300.00000000
  5069      2375.19409180      299.94219971       30.63346291      300.00000000
  5070      2376.09497070      300.19351196       30.60167885      300.00000000
  5071      2376.99438477      299.91952515       30.58313560      300.00000000
  5072      2377.89404297      300.04922485       30.61757088      300.00000000
  5073      2378.79467773      300.04440308       30.61757088      300.00000000
  5074      2379.69458008      299.98281860       30.60962486      300.00000000
  5075      2380.59497070      300.04113770       30.59373283      300.00000000
  5076      2381.49462891      299.81979370       30.60167885      300.00000000
  5077      2382.39404297      300.12628174       30.59373283      300.00000000
  5078      2383.29492188      299.97955322       30.64140892      300.00000000
  5079      2384.19458008      299.89843750       30.64140892      300.00000000
  5080      2385.09423828      299.69412231       30.69438744      300.00000000
  5081      2385.99462891      300.03298950       30.71292686      300.00000000
  5082      2386.89428711      299.94296265       30.71292686      300.00000000
  5083      2387.79492188      300.08331299       30.68908882      300.00000000
  5084      2388.69458008      300.08413696       30.69173622      300.00000000
  5085      2389.59399414      299.92767334       30.71292686      300.00000000
  5086      2390.49487305      299.86279297       30.73147011      300.00000000
  5087      2391.39453125      299.79385376       30.70498085      300.00000000
  5088      2392.29418945      299.98843384       30.69968224      300.00000000
  5089      2393.19506836      299.88793945       30.70498085      300.00000000
  5090      2394.09472656      299.92449951       30.75530815      300.00000000
  5091      2394.99414063      299.77682495       30.71557808      300.00000000
  5092      2395.89501953      299.90823364       30.77385139      300.00000000
  5093      2396.79467773      299.96734619       30.77120018      300.00000000
  5094      2397.69409180      299.95687866       30.76855278      300.00000000
  5095      2398.59472656      300.01202393       30.78444481      300.00000000
  5096      2399.49414063      299.99737549       30.76325417      300.00000000
  5097      2400.39453125      299.96578979       30.79504204      300.00000000
  5098      2401.29394531      300.14739990       30.82152748      300.00000000
  5099      2402.19482422      300.01925659       30.80033684      300.00000000
  5100      2403.09448242      300.02331543       30.82947731      300.00000000
  5101      2403.99414063      300.02255249       30.81358147      300.00000000
  5102      2404.89477539      300.04440308       30.80563545      300.00000000
  5103      2405.79418945      299.84576416       30.79768944      300.00000000
  5104      2406.69506836      300.13442993       30.87450600      300.00000000
  5105      2407.59423828      299.76385498       30.86126137      300.00000000
  5106      2408.49487305      300.03878784       30.89834404      300.00000000
  5107      2409.39453125      299.97470093       30.91423607      300.00000000
  5108      2410.29418945      300.07519531       30.91423607      300.00000000
  5109      2411.19506836      299.89282227       30.84007072      300.00000000
  5110      2412.09472656      300.01284790       30.88245201      300.00000000
  5111      2412.99438477      300.07925415       30.87450600      300.00000000
  5112      2413.89501953      299.96908569       30.88775063      300.00000000
  5113      2414.79467773      300.08331299       30.87450600      300.00000000
  5114      2415.69433594      300.04364014       30.90894127      300.00000000
  5115      2416.59497070      299.96984863       30.87980461      300.00000000
  5116      2417.49462891      300.00549316       30.92483330      300.00000000
  5117      2418.39501953      299.91311646       30.92483330      300.00000000
  5118      2419.29467773      300.15472412       30.94867134      300.00000000
  5119      2420.19433594      300.07769775       30.94337273      300.00000000
  5120      2421.09472656      300.08737183       30.91423607      300.00000000
  5121      2421.99414063      299.98608398       30.95926857      300.00000000
  5122      2422.89501953      300.04364014       30.91953468      300.00000000
  5123      2423.79443359      300.13772583       30.94602394      300.00000000
  5124      2424.69409180      299.91638184       30.95926857      300.00000000
  5125      2425.59472656      299.95687866       30.95661736      300.00000000
  5126      2426.49438477      299.90496826       31.00164986      300.00000000
  5127      2427.39404297      299.92123413       30.99370003      300.00000000
  5128      2428.29492188      299.98937988       30.98840523      300.00000000
  5129      2429.19458008      300.06393433       30.99635124      300.00000000
  5130      2430.09399414      299.87341309       31.02018929      300.00000000
  5131      2430.99487305      299.86529541       31.00164986      300.00000000
  5132      2431.89501953      300.04531860       31.06521797      300.00000000
  5133      2432.79443359      299.90670776       30.95926857      300.00000000
  5134      2433.69409180      300.04205322       31.08376122      300.00000000
  5135      2434.59472656      300.06237793       31.03343391      300.00000000
  5136      2435.49438477      299.85073853       31.05462456      300.00000000
  5137      2436.39501953      299.98452759       31.02548790      300.00000000
  5138      2437.29443359      300.02502441       31.06257057      300.00000000
  5139      2438.19506836      299.99905396       31.08111382      300.00000000
  5140      2439.09448242      300.04455566       31.09965324      300.00000000
  5141      2439.99438477      300.01376343       31.08376122      300.00000000
  5142      2440.89501953      300.01046753       31.09435463      300.00000000
  5143      2441.79467773      299.93420410       31.05727196      300.00000000
  5144      2442.69433594      299.89855957       31.14998055      300.00000000
  5145      2443.59497070      300.02828979       31.07846260      300.00000000
  5146      2444.49462891      300.00079346       31.11819649      300.00000000
  5147      2445.39428711      300.04534912       31.09965324      300.00000000
  5148      2446.29492188      300.01528931       31.13408852      300.00000000
  5149      2447.19433594      299.98126221       31.16852379      300.00000000
  5150      2448.09399414      299.89526367       31.14203453      300.00000000
  5151      2448.99487305      299.98126221       31.12878990      300.00000000
  5152      2449.89477539      299.98782349       31.17911720      300.00000000
  5153      2450.79418945      299.95449829       31.14733315      300.00000000
  5154      2451.69482422      299.99905396       31.16057777      300.00000000
  5155      2452.59448242      300.10284424       31.13938713      300.00000000
  5156      2453.49414063      300.11019897       31.17382240      300.00000000
  5157      2454.39501953      299.94641113       31.14203453      300.00000000
  5158      2455.29467773      299.95452881       31.15792656      300.00000000
  5159      2456.19433594      299.93420410       31.15527916      300.00000000
  5160      2457.09399414      300.01934814       31.19766045      300.00000000
  5161      2457.99487305      299.87997437       31.18441582      300.00000000
  5162      2458.89453125      299.87997437       31.20560646      300.00000000
  5163      2459.79418945      299.88076782       31.22149849      300.00000000
  5164      2460.69482422      299.94641113       31.22149849      300.00000000
  5165      2461.59423828      300.06643677       31.20295906      300.00000000
  5166      2462.49487305      299.91485596       31.24004173      300.00000000
  5167      2463.39428711      299.97485352       31.26652718      300.00000000
  5168      2464.29394531      299.82321167       31.24798775      300.00000000
  5169      2465.19458008      300.11752319       31.26123238      300.00000000
  5170      2466.09399414      300.00485229       31.19236183      300.00000000
