"index" "time.s" "TC1" "dl.um" "T.n" "dl.pct"
5540 831.60021972 300.02416992 32.19096375 300 0.1585046959
5541 832.50085449 300.08752441 32.25453186 300 0.159140377
5542 833.40051269 299.97229004 32.2280426 300 0.1588754844
5543 834.30041503 299.91226196 32.2201004 300 0.1587960624
5544 835.1998291 299.98934937 32.25983429 300 0.1591934013
5545 836.10046386 300.04046631 32.23863983 300 0.1589814567
5546 837.00012207 300.08905029 32.24128723 300 0.1590079307
5547 837.90075683 300.13046265 32.2201004 300 0.1587960624
5548 838.80041503 299.98605347 32.2253952 300 0.1588490104
5549 839.6998291 299.97079468 32.20950317 300 0.1586900901
5550 840.600708 300.13531494 32.2253952 300 0.1588490104
5551 841.50012207 300.0015564 32.2148056 300 0.1587431144
5552 842.40075683 300.00790405 32.29956055 300 0.1595906639
5553 843.29992675 299.95043945 32.20950317 300 0.1586900901
5554 844.20080566 299.96340942 32.26248169 300 0.1592198753
5555 845.10021972 299.9715271 32.25983429 300 0.1591934013
5556 846.00085449 299.98043823 32.33929443 300 0.1599880027
5557 846.90075683 299.92370605 32.26512909 300 0.1592463493
5558 847.80017089 299.87512207 32.27572632 300 0.1593523216
5559 848.6998291 299.98452759 32.27572632 300 0.1593523216
5560 849.60046386 299.85070801 32.27572632 300 0.1593523216
5561 850.50085449 299.94073486 32.25188446 300 0.159113903
5562 851.40026855 300.19128418 32.27307892 300 0.1593258476
5563 852.29992675 300.21801758 32.25717926 300 0.159166851
5564 853.20056152 300.03713989 32.29161835 300 0.1595112419
5565 854.09997558 299.99746704 32.28366852 300 0.1594317436
5566 855.00061035 300.07202148 32.25188446 300 0.159113903
5567 855.90002441 299.91073608 32.2253952 300 0.1588490104
5568 856.79992675 299.85070801 32.21215057 300 0.1587165641
5569 857.70031738 300.0486145 32.27307892 300 0.1593258476
5570 858.59997558 300.12976074 32.25717926 300 0.159166851
5571 859.50061035 299.94815063 32.23863983 300 0.1589814567
5572 860.39978027 299.93667603 32.27042389 300 0.1592992973
5573 861.30041503 299.97000122 32.28897095 300 0.1594847679
5574 862.20007324 300.05267334 32.28632355 300 0.1594582939
5575 863.100708 300.01858521 32.25188446 300 0.159113903
5576 864.00012207 299.91888428 32.29161835 300 0.1595112419
5577 864.89978027 300.08267212 32.33135223 300 0.1599085807
5578 865.79968261 299.97329712 32.25453186 300 0.159140377
5579 866.70031738 300.19381714 32.23334503 300 0.1589285087
5580 867.59997558 299.98452759 32.28897095 300 0.1594847679
5581 868.50036621 300.10458374 32.30751038 300 0.1596701622
5582 869.40002441 299.96591187 32.27307892 300 0.1593258476
5583 870.30065918 299.949646 32.23334503 300 0.1589285087
5584 871.20007324 300.12719727 32.23599243 300 0.1589549827
5585 872.100708 299.949646 32.28897095 300 0.1594847679
5586 873.00012207 300.02597046 32.2280426 300 0.1588754844
5587 873.90075683 299.97076416 32.3286972 300 0.1598820304
5588 874.80041503 299.81991577 32.28102112 300 0.1594052696
5589 875.6998291 300.04299927 32.24923706 300 0.159087429
5590 876.60046386 299.81915283 32.27042389 300 0.1592992973
5591 877.50012207 299.97509766 32.28897095 300 0.1594847679
5592 878.40075683 299.85403442 32.25453186 300 0.159140377
5593 879.30041503 300.10943604 32.28632355 300 0.1594582939
5594 880.20007324 299.87283325 32.25983429 300 0.1591934013
5595 881.10046386 300.17193604 32.26777649 300 0.1592728233
5596 881.99987793 300.10458374 32.28102112 300 0.1594052696
5597 882.90051269 300.01220703 32.33399963 300 0.1599350547
5598 883.79992675 299.95144653 32.3260498 300 0.1598555564
5599 884.70080566 299.9725647 32.24658966 300 0.159060955
5600 885.60021972 299.92623901 32.26777649 300 0.1592728233
5601 886.50085449 299.87997437 32.3234024 300 0.1598290824
5602 887.40026855 300.15490723 32.25717926 300 0.159166851
5603 888.30065918 299.9359436 32.3181076 300 0.1597761344
5604 889.20031738 300.0552063 32.29956055 300 0.1595906639
5605 890.09997558 299.88174438 32.27837372 300 0.1593787956
5606 891.00085449 300.02926636 32.29426575 300 0.1595377159
5607 891.90051269 300.08190918 32.24658966 300 0.159060955
5608 892.80017089 300.18493652 32.29161835 300 0.1595112419
5609 893.70080566 299.98141479 32.28366852 300 0.1594317436
5610 894.60021972 300.09564209 32.27042389 300 0.1592992973
5611 895.49987793 300.18161011 32.3260498 300 0.1598555564
5612 896.40075683 299.99264526 32.35253906 300 0.160120449
5613 897.30017089 299.90841675 32.34724426 300 0.160067501
5614 897.40026855 298.87588501 32.20420837 19.48242569 0.1586371421
5615 898.40124511 290.79837036 30.92218208 0 0.1458168792
